"subid","trial","item","state","positivity","utterance","judgment"
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",22,"film","0","it wasn't ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",23,"monologue","3","it wasn't ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",24,"recital","0","it wasn't ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",25,"review","1","it wasn't ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",26,"solo","1","it wasn't ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",27,"cookie","3","it wasn't ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",28,"poem","1","it was ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",29,"painting","0","it was ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",30,"solo","1","it wasn't ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",31,"dance","2","it was ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",32,"app","2","it was ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",33,"poem","1","it was ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",34,"poem","1","it was ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3WSELTNVR32DN65WJ5SF98M8RPVTAJ.json",35,"song","3","it was ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",4,"dance","3","it wasn't ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",5,"poem","0","it wasn't ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",6,"painting","1","it was ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",7,"recital","0","it wasn't ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",8,"presentation","2","it was ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",9,"painting","1","it was ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",10,"review","0","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",11,"film","2","it wasn't ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",12,"app","3","it was ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",13,"painting","1","it was ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",14,"cake","1","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",15,"song","2","it was ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",16,"dance","3","it was ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",17,"poem","0","it was ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",18,"monologue","3","it was ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",19,"film","2","it was ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",20,"cookie","1","it wasn't ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",21,"cookie","1","it wasn't ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",22,"app","3","it was ___","bad",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",23,"song","2","it wasn't ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",24,"cookie","1","it wasn't ___","good",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",25,"recital","0","it wasn't ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",26,"solo","3","it wasn't ___","amazing",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",27,"review","1","it wasn't ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",28,"monologue","0","it was ___","bad",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",29,"song","2","it wasn't ___","amazing",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",30,"monologue","0","it wasn't ___","terrible",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",31,"cake","2","it wasn't ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",32,"solo","3","it wasn't ___","good",0
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",33,"poem","0","it was ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",34,"film","3","it wasn't ___","terrible",1
"3DA79LNS59VAG18HKO83XGDESIV3TK-3XUHV3NRVKYQCR2KOFK9NE3YOH05HG.json",35,"presentation","2","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",4,"monologue","3","it was ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",5,"presentation","3","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",6,"dance","3","it was ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",7,"poem","1","it was ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",8,"song","3","it wasn't ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",9,"poem","1","it was ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",10,"recital","3","it wasn't ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",11,"solo","2","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",12,"solo","2","it was ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",13,"review","2","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",14,"recital","3","it wasn't ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",15,"film","0","it wasn't ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",16,"cake","0","it wasn't ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",17,"cake","0","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",18,"review","2","it was ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",19,"cookie","1","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",20,"monologue","0","it wasn't ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",21,"song","2","it wasn't ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",22,"song","2","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",23,"presentation","3","it was ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",24,"poem","1","it was ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",25,"cookie","2","it wasn't ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",26,"monologue","0","it was ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",27,"painting","1","it wasn't ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",28,"painting","1","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",29,"film","0","it was ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",30,"dance","3","it wasn't ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",31,"painting","1","it wasn't ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",32,"app","0","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",33,"solo","2","it wasn't ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",34,"film","0","it was ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-31N2WW6R9RQ3KGOAF68G5WT1U6W3FQ.json",35,"app","1","it wasn't ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",4,"poem","2","it wasn't ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",5,"monologue","1","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",6,"app","3","it was ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",7,"poem","2","it was ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",8,"painting","3","it wasn't ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",9,"film","1","it wasn't ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",10,"recital","1","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",11,"poem","2","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",12,"review","0","it was ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",13,"recital","2","it wasn't ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",14,"review","0","it wasn't ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",15,"monologue","1","it wasn't ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",16,"presentation","1","it was ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",17,"dance","3","it wasn't ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",18,"cookie","3","it was ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",19,"song","2","it was ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",20,"cake","2","it wasn't ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",21,"cake","3","it wasn't ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",22,"presentation","1","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",23,"cookie","3","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",24,"app","0","it was ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",25,"presentation","1","it was ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",26,"painting","3","it wasn't ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",27,"solo","0","it wasn't ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",28,"monologue","1","it wasn't ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",29,"dance","3","it was ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",30,"song","2","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",31,"film","0","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",32,"cake","2","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",33,"review","0","it was ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",34,"solo","0","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-32ZKVD547FND7ZCUA4MKM62GF843B8.json",35,"app","0","it wasn't ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",4,"poem","2","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",5,"dance","2","it was ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",6,"presentation","3","it wasn't ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",7,"film","2","it wasn't ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",8,"painting","3","it wasn't ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",9,"cake","0","it was ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",10,"presentation","3","it wasn't ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",11,"app","0","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",12,"film","1","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",13,"painting","3","it was ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",14,"monologue","2","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",15,"solo","0","it was ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",16,"recital","0","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",17,"monologue","2","it wasn't ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",18,"song","1","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",19,"cookie","1","it wasn't ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",20,"cookie","1","it wasn't ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",21,"app","0","it wasn't ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",22,"review","3","it was ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",23,"review","3","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",24,"solo","0","it wasn't ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",25,"song","1","it was ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",26,"poem","2","it wasn't ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",27,"cake","0","it wasn't ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",28,"cookie","1","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",29,"solo","0","it was ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",30,"poem","2","it was ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",31,"cake","3","it was ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",32,"recital","1","it wasn't ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",33,"dance","2","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",34,"monologue","3","it wasn't ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3HPZF4IVNMTXX71ODPB5NK4B6UYYCF.json",35,"song","1","it was ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",4,"app","2","it wasn't ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",5,"presentation","1","it wasn't ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",6,"cookie","2","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",7,"film","3","it was ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",8,"cake","3","it was ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",9,"poem","3","it wasn't ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",10,"recital","1","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",11,"cookie","2","it wasn't ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",12,"monologue","3","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",13,"solo","2","it was ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",14,"dance","0","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",15,"cookie","2","it was ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",16,"song","1","it was ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",17,"app","2","it was ___","amazing",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",18,"recital","2","it wasn't ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",19,"solo","2","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",20,"painting","0","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",21,"song","1","it was ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",22,"poem","3","it wasn't ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",23,"review","0","it was ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",24,"film","0","it was ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",25,"painting","0","it wasn't ___","good",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",26,"presentation","1","it wasn't ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",27,"app","3","it wasn't ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",28,"cake","3","it wasn't ___","bad",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",29,"review","0","it wasn't ___","bad",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",30,"song","1","it was ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",31,"film","0","it wasn't ___","terrible",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",32,"review","0","it was ___","good",0
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",33,"presentation","1","it wasn't ___","amazing",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",34,"dance","1","it wasn't ___","terrible",1
"3HFWPF5AK9J911V2VO3DNBHSQZH3SV-3JRJSWSMQHLBE2OEKVOANE81I5H3E8.json",35,"monologue","3","it was ___","bad",0
